,0,Cluster
1245,720575940611439473,6
1246,720575940611439786,2
1247,720575940611440793,0
1248,720575940611444186,26
1249,720575940611446425,0
1250,720575940611451598,0
1251,720575940611456435,1
1252,720575940611456661,1
1253,720575940611462885,9
1254,720575940611466190,0
1255,720575940611469006,3
1256,720575940611469738,0
1257,720575940611474138,22
1258,720575940611474925,11
1259,720575940611475990,0
1260,720575940611477657,0
1261,720575940611477683,12
1262,720575940611478954,26
1263,720575940611490778,7
1264,720575940611494629,17
1265,720575940611496597,0
1266,720575940611498419,4
1267,720575940611499673,24
1268,720575940611500762,4
1269,720575940611502309,3
1270,720575940611503322,0
1271,720575940611503509,20
1272,720575940611504370,8
1273,720575940611505102,22
1274,720575940611505430,1
1275,720575940611507320,2
1276,720575940611507478,2
1277,720575940611509989,4
1278,720575940611514074,1
1279,720575940611514282,12
1280,720575940611516586,0
1281,720575940611519667,12
1282,720575940611520721,1
1283,720575940611521778,24
1284,720575940611538126,26
1285,720575940611539865,13
1286,720575940611544854,22
1287,720575940611549810,2
1288,720575940611555251,1
1289,720575940611557017,9
1290,720575940611561238,1
1291,720575940611564979,19
1292,720575940611566233,19
1293,720575940611567918,4
1294,720575940611570990,0
1295,720575940611576050,18
1296,720575940611579050,3
1297,720575940611586227,19
1298,720575940611586546,1
1299,720575940611588835,6
1300,720575940611596517,5
1301,720575940611597298,14
1302,720575940611602552,16
1303,720575940611603418,2
1304,720575940611604776,2
1305,720575940611604973,7
1306,720575940611608243,10
1307,720575940611610737,2
1308,720575940611617838,1
1309,720575940611621166,8
1310,720575940611623630,8
1311,720575940611628697,3
1312,720575940611635353,11
1313,720575940611638258,3
1314,720575940611638499,4
1315,720575940611639445,22
1316,720575940611644402,6
1317,720575940611644529,28
1318,720575940611648229,0
1319,720575940611654570,5
1320,720575940611662705,9
1321,720575940611666898,0
1322,720575940611667298,15
1323,720575940611671153,0
1324,720575940611674834,4
1325,720575940611675634,10
1326,720575940611679986,0
1327,720575940611682739,7
1328,720575940611683754,25
1329,720575940611686314,0
1330,720575940611690477,8
1331,720575940611694545,8
1332,720575940611698073,8
1333,720575940611713253,2
1334,720575940611713634,12
1335,720575940611719378,4
1336,720575940611720165,7
1337,720575940611720690,6
1338,720575940611726819,6
1339,720575940611727075,0
1340,720575940611728338,14
1341,720575940611733288,21
1342,720575940611734370,9
1343,720575940611735002,13
1344,720575940611738035,0
1345,720575940611740694,17
1346,720575940611745429,0
1347,720575940611746418,1
1348,720575940611754338,3
1349,720575940611756441,8
1350,720575940611770597,12
1351,720575940611772514,2
1352,720575940611773138,1
1353,720575940611775717,11
1354,720575940611782874,1
1355,720575940611783410,1
1356,720575940611785585,1
1357,720575940611790829,3
1358,720575940611798169,0
1359,720575940611803289,1
1360,720575940611807923,5
1361,720575940611810453,1
1362,720575940611811704,4
1363,720575940611812069,3
1364,720575940611812527,27
1365,720575940611812818,6
1366,720575940611820402,1
1367,720575940611828594,2
1368,720575940611831603,2
1369,720575940611832538,5
1370,720575940611839155,4
1371,720575940611839953,9
1372,720575940611848874,11
1373,720575940611852072,12
1374,720575940611852339,8
1375,720575940611855224,19
1376,720575940611857066,0
1377,720575940611859570,4
1378,720575940611860121,4
1379,720575940611861234,3
1380,720575940611863928,9
1381,720575940611863978,20
1382,720575940611865208,2
1383,720575940611869866,17
1384,720575940611872227,9
1385,720575940611873320,6
1386,720575940611873715,2
1387,720575940611881970,6
1388,720575940611886289,4
1389,720575940611891437,7
1390,720575940611891685,4
1391,720575940611895449,3
1392,720575940611895987,5
1393,720575940611897837,0
1394,720575940611904730,11
1395,720575940611904997,3
1396,720575940611905177,2
1397,720575940611905433,11
1398,720575940611911793,5
1399,720575940611914850,1
1400,720575940611920365,16
1401,720575940611929202,8
1402,720575940611930339,0
1403,720575940611930481,12
1404,720575940611932586,13
1405,720575940611933394,2
1406,720575940611934706,3
1407,720575940611935254,6
1408,720575940611938457,12
1409,720575940611940570,12
1410,720575940611942371,7
1411,720575940611957202,8
1412,720575940611957427,12
1413,720575940611958994,11
1414,720575940611961878,16
1415,720575940611962083,18
1416,720575940611965593,2
1417,720575940611967658,7
1418,720575940611968947,0
1419,720575940611969773,15
1420,720575940611969906,2
1421,720575940611971058,15
1422,720575940611972210,2
1423,720575940611975338,8
1424,720575940611975594,18
1425,720575940611981029,13
1426,720575940611982322,0
1427,720575940611982997,13
1428,720575940611988686,8
1429,720575940611990994,3
1430,720575940611991336,13
1431,720575940611997146,2
1432,720575940612001489,16
1433,720575940612010961,0
1434,720575940612011377,0
1435,720575940612014120,8
1436,720575940612015217,1
1437,720575940612018786,14
1438,720575940612019683,2
1439,720575940612020008,0
1440,720575940612023922,1
1441,720575940612023983,0
1442,720575940612028017,4
1443,720575940612031986,1
1444,720575940612033253,3
1445,720575940612039886,5
1446,720575940612040398,1
1447,720575940612040910,22
1448,720575940612042774,0
1449,720575940612047853,15
1450,720575940612048365,0
1451,720575940612050033,12
1452,720575940612053221,15
1453,720575940612054425,12
1454,720575940612058543,2
1455,720575940612058861,12
1456,720575940612060625,8
1457,720575940612065394,0
1458,720575940612066600,6
1459,720575940612067242,1
1460,720575940612071731,4
1461,720575940612074353,13
1462,720575940612077846,0
1463,720575940612082322,2
1464,720575940612083240,3
1465,720575940612087922,1
1466,720575940612090321,0
1467,720575940612093042,19
1468,720575940612097522,0
1469,720575940612099045,2
1470,720575940612099442,4
1471,720575940612102769,28
1472,720575940612103907,9
1473,720575940612106723,31
1474,720575940612106905,1
1475,720575940612111843,2
1476,720575940612111894,0
1477,720575940612113635,12
1478,720575940612120026,0
1479,720575940612124369,6
1480,720575940612127706,0
1481,720575940612131503,4
1482,720575940612137690,3
1483,720575940612138792,1
1484,720575940612139443,1
1485,720575940612139506,0
1486,720575940612143075,2
1487,720575940612144047,2
1488,720575940612148210,1
1489,720575940612149362,12
1490,720575940612152930,9
1491,720575940612153842,1
1492,720575940612154482,1
1493,720575940612160917,9
1494,720575940612166063,17
1495,720575940612171237,1
1496,720575940612189480,2
1497,720575940612195737,0
1498,720575940612203482,6
1499,720575940612205938,13
1500,720575940612208274,8
1501,720575940612210351,0
1502,720575940612218547,10
1503,720575940612219629,1
1504,720575940612227880,10
1505,720575940612240355,7
1506,720575940612242087,0
1507,720575940612246490,1
1508,720575940612248794,11
1509,720575940612251055,1
1510,720575940612255914,2
1511,720575940612257489,4
1512,720575940612264817,26
1513,720575940612265458,27
1514,720575940612267470,1
1515,720575940612272424,3
1516,720575940612273575,2
1517,720575940612275298,3
1518,720575940612277490,3
1519,720575940612278114,1
1520,720575940612281586,3
1521,720575940612281842,3
1522,720575940612284389,0
1523,720575940612289010,1
1524,720575940612291426,1
1525,720575940612291682,0
1526,720575940612294637,2
1527,720575940612302042,3
1528,720575940612304226,1
1529,720575940612304994,0
1530,720575940612306641,2
1531,720575940612306786,11
1532,720575940612307554,14
1533,720575940612307921,4
1534,720575940612308963,4
1535,720575940612311987,22
1536,720575940612313827,20
1537,720575940612315699,4
1538,720575940612316514,4
1539,720575940612317107,4
1540,720575940612321122,11
1541,720575940612321266,3
1542,720575940612321634,6
1543,720575940612322658,6
1544,720575940612324333,31
1545,720575940612331699,0
1546,720575940612331982,19
1547,720575940612333846,0
1548,720575940612334946,0
1549,720575940612335539,2
1550,720575940612336867,1
1551,720575940612338674,2
1552,720575940612339123,11
1553,720575940612342550,9
1554,720575940612344490,7
1555,720575940612346408,12
1556,720575940612347354,11
1557,720575940612348950,17
1558,720575940612358642,2
1559,720575940612359343,4
1560,720575940612361106,0
1561,720575940612363827,10
1562,720575940612364697,14
1563,720575940612369870,1
1564,720575940612373423,9
1565,720575940612374757,7
1566,720575940612391464,1
1567,720575940612392871,6
1568,720575940612403427,14
1569,720575940612404709,1
1570,720575940612409059,2
1571,720575940612409494,7
1572,720575940612415742,0
1573,720575940612418991,4
1574,720575940612422696,7
1575,720575940612423208,1
1576,720575940612424362,2
1577,720575940612429822,9
1578,720575940612434346,0
1579,720575940612435353,14
1580,720575940612439269,0
1581,720575940612442419,12
1582,720575940612443944,13
1583,720575940612444645,17
1584,720575940612448997,25
1585,720575940612456359,1
1586,720575940612464867,1
1587,720575940612466867,2
1588,720575940612468594,11
1589,720575940612469782,2
1590,720575940612471294,7
1591,720575940612474026,13
1592,720575940612483498,1
1593,720575940612486371,19
1594,720575940612487118,9
1595,720575940612488142,3
1596,720575940612488341,16
1597,720575940612488419,25
1598,720575940612488910,14
1599,720575940612491929,22
1600,720575940612498073,12
1601,720575940612498984,31
1602,720575940612499097,14
1603,720575940612499150,6
1604,720575940612501966,2
1605,720575940612503449,12
1606,720575940612506994,14
1607,720575940612508053,20
1608,720575940612523470,26
1609,720575940612524030,0
1610,720575940612533454,1
1611,720575940612536371,3
1612,720575940612537061,4
1613,720575940612537497,13
1614,720575940612541235,8
1615,720575940612541359,5
1616,720575940612547737,1
1617,720575940612553642,3
1618,720575940612556441,0
1619,720575940612557994,4
1620,720575940612569194,0
1621,720575940612579813,1
1622,720575940612593406,6
1623,720575940612596461,6
1624,720575940612599574,8
1625,720575940612603289,2
1626,720575940612612094,16
1627,720575940612612757,2
1628,720575940612624753,3
1629,720575940612626641,4
1630,720575940612629210,4
1631,720575940612630434,3
1632,720575940612638866,12
1633,720575940612646826,15
1634,720575940612649122,11
1635,720575940612654334,1
1636,720575940612654573,8
1637,720575940612656101,0
1638,720575940612664273,1
1639,720575940612665494,0
1640,720575940612667414,1
1641,720575940612673174,18
1642,720575940612682467,4
1643,720575940612688242,3
1644,720575940612698287,9
1645,720575940612704209,13
1646,720575940612709234,24
1647,720575940612710371,1
1648,720575940612710883,6
1649,720575940612712354,7
1650,720575940612714723,11
1651,720575940612717795,6
1652,720575940612718563,9
1653,720575940612724195,4
1654,720575940612725466,1
1655,720575940612726835,17
1656,720575940612727665,13
1657,720575940612733235,1
1658,720575940612733809,4
1659,720575940612734066,3
1660,720575940612734515,1
1661,720575940612738001,0
1662,720575940612739186,1
1663,720575940612740835,4
1664,720575940612756630,13
1665,720575940612757210,1
1666,720575940612761750,1
1667,720575940612763250,7
1668,720575940612766515,4
1669,720575940612767126,0
1670,720575940612774883,2
1671,720575940612775934,5
1672,720575940612776879,1
1673,720575940612783218,1
1674,720575940612788008,12
1675,720575940612794134,0
1676,720575940612801022,1
1677,720575940612804209,2
1678,720575940612804514,3
1679,720575940612804606,13
1680,720575940612804862,3
1681,720575940612808597,2
1682,720575940612812434,8
1683,720575940612814498,18
1684,720575940612816022,20
1685,720575940612843762,4
1686,720575940612850837,26
1687,720575940612854634,0
1688,720575940612856273,12
1689,720575940612856434,8
1690,720575940612856854,1
1691,720575940612863138,9
1692,720575940612866410,9
1693,720575940612868757,2
1694,720575940612869416,4
1695,720575940612869555,5
1696,720575940612869746,1
1697,720575940612878242,24
1698,720575940612880849,1
1699,720575940612881114,0
1700,720575940612882355,17
1701,720575940612884433,6
1702,720575940612887523,4
1703,720575940612889713,1
1704,720575940612891373,3
1705,720575940612894578,0
1706,720575940612894631,1
1707,720575940612899990,5
1708,720575940612902001,0
1709,720575940612907154,0
1710,720575940612910376,0
1711,720575940612915862,0
1712,720575940612917105,3
1713,720575940612919410,14
1714,720575940612921325,0
1715,720575940612921746,2
1716,720575940612922339,3
1717,720575940612922851,1
1718,720575940612927213,3
1719,720575940612930611,0
1720,720575940612935317,0
1721,720575940612936154,3
1722,720575940612936446,2
1723,720575940612937834,5
1724,720575940612938961,28
1725,720575940612940269,25
1726,720575940612941293,0
1727,720575940612942289,0
1728,720575940612942705,27
1729,720575940612942998,15
1730,720575940612943539,4
1731,720575940612950937,16
1732,720575940612953714,3
1733,720575940612957802,11
1734,720575940612960426,2
1735,720575940612962611,5
1736,720575940612963570,2
1737,720575940612966290,9
1738,720575940612967829,1
1739,720575940612970536,9
1740,720575940612975007,5
1741,720575940612975085,2
1742,720575940612975358,4
1743,720575940612976497,2
1744,720575940612981997,8
1745,720575940612982425,2
1746,720575940612983458,16
1747,720575940612987541,12
1748,720575940612990617,4
1749,720575940612991601,2
1750,720575940612993941,14
1751,720575940612998805,5
